Text,Lebel
সাফল্যের পর সংকটে পড়লেও ফিরে দাঁড়িয়েছেন তিনি,Entertainment
বলিউডে ধারাবাহিকভাবে চ্যালেঞ্জিং চরিত্র বেছে নিয়েছেন ইয়ামি,Entertainment
সাহসী পছন্দের জন্য পরিচালক-প্রযোজকরা তাঁর ওপর ভরসা করেন,Entertainment
চরিত্রনির্ভর ছবির মাধ্যমে নিজের পরিচয় তৈরি করেছেন তিনি,Entertainment
নতুন প্রজন্মের অনেকে ইয়ামিকে রোল মডেল মনে করেন,Entertainment
যথাযথ গল্প না পেলে তিনি কাজ নেন না—এটাই তাঁর নিয়ম,Entertainment
শাহরুখ পোজে মামদানির ছবি সামাজিকমাধ্যমে ট্রেন্ড করেছে,Entertainment
বলিউডের প্রতি তাঁর ভালোবাসা আবারও প্রকাশ পেয়েছে,Entertainment
দিল সে থেকে কাল হো না হো—শাহরুখের গানগুলোতে দখল তাঁর,Entertainment
মেহদি হাসানের সঙ্গে সাক্ষাৎকারটি ব্যাপক ভাইরাল হয়েছে,Entertainment
মামদানি বলেন বলিউড তাঁর শৈশবের বড় অংশ,Entertainment
রাজনৈতিক ব্যস্ততার মাঝেও সিনেমা দেখে সময় কাটান তিনি,Entertainment
নিউইয়র্কে ভারতীয় কমিউনিটি তাঁর এই আচরণে উচ্ছ্বসিত,Entertainment
মামদানি বলেন শাহরুখের সিনেমা তাঁকে সবসময় অনুপ্রাণিত করে,Entertainment
ধুম মাচালে বাজতেই তিনি মঞ্চে আনন্দে নেচেছিলেন,Entertainment
এড শিরান থেকে হানিয়া—সবারই পছন্দ শাহরুখের পোজ,Entertainment
মামদানির পোজের ভিডিওতে লাখো রিঅ্যাকশন পড়েছে,Entertainment
জেনস সুমনের মৃত্যুতে সহশিল্পীরা আবেগাপ্লুত,Entertainment
ঈশা খান দূরে তাঁর মৃত্যুসংবাদ নিশ্চিত করেন,Entertainment
১৬ বছরের বিরতির পর ফেরার চেষ্টায় ছিলেন সুমন,Entertainment
জেনস সুমনের সুরেলা কণ্ঠ আলাদা পরিচয় তৈরি করেছিল,Entertainment
তাঁর পুরোনো অ্যালবামগুলো এখনও ইউটিউবে জনপ্রিয়,Entertainment
সুমনের মৃত্যুতে ভক্তরা সামাজিকমাধ্যমে শোক জানাচ্ছেন,Entertainment
সংগীতশিল্পীরা তাঁর গানগুলো নতুন করে কভার করছেন সম্মানে,Entertainment
একটা চাদর হবে এখনও বাংলা পপ গানের আইকনিক ট্র্যাক,Entertainment
তাঁর চলে যাওয়ায় নস্টালজিয়ার ঢেউ বইছে শ্রোতাদের মনে,Entertainment
ইয়ামি গৌতমের সাহসী রূপ আজ বলিউডে প্রতিষ্ঠিত,Entertainment
থার্সডে-র থ্রিলার চরিত্রে তিনি নতুন মাত্রা এনে দেন,Entertainment
তটিনী–ইয়াশের রোমান্টিক রিল এখনও আলোচনায়,Entertainment
চরকির রোমান্টিক সিনেমাগুলো তরুণদের কাছে জনপ্রিয়,Entertainment
বলিউড তারকাদের মাইলস্টোন মুহূর্তে ইয়ামির নাম জড়িয়েছে,Entertainment
হক ছবিতে ইয়ামির পারফরম্যান্স ভক্তরা প্রশংসায় ভাসিয়েছেন,Entertainment
মুম্বইয়ের ক্রিটিকরা বলছেন ইয়ামি এখন তাঁর ক্যারিয়ারের সেরা ফর্মে,Entertainment
"তিনি বলেন ‘চরিত্রই আমাকে চালায়, খ্যাতি নয়’",Entertainment
রিয়ালিটি শো হিরো’র চ্যাম্পিয়ন বাঁধন সাহা বিয়ের খবর জানালেন,Entertainment
বাঁধন সাহা তাঁর স্ত্রী মনিষাকে নিয়ে বিবাহোত্তর সংবর্ধনায় হাজির হন,Entertainment
৯ বছর আগে রিয়ালিটি শো জিতেই বিনোদন দুনিয়ায় যাত্রা শুরু হয়েছিল বাঁধনের,Entertainment
নাটক ও ছবিতে নিয়মিত কাজ করছেন বাঁধন সাহা,Entertainment
ঢাকার কাছে কনভেনশন সেন্টারে আয়োজন করা হয়েছে তাঁর সংবর্ধনা,Entertainment
বাঁধনের কনে মনিষা দে বিজনেস অ্যাডমিনিস্ট্রেশনে স্নাতক,Entertainment
পরিবারের সিদ্ধান্তে বাঁধন–মনিষার বিয়ে সম্পন্ন হয়,Entertainment
নয় মাসের পরিচয়ের পর দুই পরিবার বিয়েতে সম্মতি দেয়,Entertainment
২৬ নভেম্বর অনুষ্ঠিত হয় বাঁধন–মনিষার আনুষ্ঠানিক বিয়ে,Entertainment
সাতক্ষীরার একটি রিসোর্টে অনুষ্ঠিত হয় তাঁদের বিয়ের অনুষ্ঠান,Entertainment
বিয়েতে দুই পরিবারের আত্মীয় ও ঘনিষ্ঠজনরা উপস্থিত ছিলেন,Entertainment
বাঁধন ও মনিষার বিয়ের ছবি সামাজিকমাধ্যমে ভাইরাল,Entertainment
মনিষাকে জীবনের নতুন সঙ্গী হিসেবে পেয়ে অভিভূত বাঁধন,Entertainment
বাঁধন জানিয়েছেন দুই বছর ধরে পরিবার তাঁকে বিয়ের কথা বলছিল,Entertainment
পারিবারিক পরিবেশে শান্তিপূর্ণভাবে বিয়ের সব আয়োজন সম্পন্ন হয়,Entertainment
বিয়েতে বাঁধন ও মনিষার ঐতিহ্যবাহী সাজ নজর কাড়ে,Entertainment
"নাটক, চলচ্চিত্র ও বিজ্ঞাপনে নিয়মিত ব্যস্ত সময় পার করছেন বাঁধন",Entertainment
বাঁধন অভিনীত ঠিকানা বাংলাদেশ ছবিটি মুক্তির অপেক্ষায়,Entertainment
অনম বিশ্বাসের ঠিকানা বাংলাদেশে গুরুত্বপূর্ণ চরিত্রে বাঁধন,Entertainment
দাফন ছবিতেও অভিনয় করেছেন বাঁধন সাহা,Entertainment
কৌশিক শংকর দাশ পরিচালিত দাফন ছবিতে বাঁধনের অভিনয় নিয়ে আগ্রহ তৈরি হয়েছে,Entertainment
আগামী বছর দুটি ছবিরই মুক্তি পাওয়ার আশা করছেন বাঁধন,Entertainment
"বাঁধন বলেন অভিনয় আমার প্রথম ভালোবাসা, বিয়ের পরও কাজ চালিয়ে যাব",Entertainment
সংবর্ধনা অনুষ্ঠানে বাঁধন–মনিষা জুটিকে দেখে ভক্তরা উচ্ছ্বসিত,Entertainment
বিয়ের আসরে তাঁদের হাসিমাখা ছবি প্রশংসা কুড়িয়েছে,Entertainment
মনিষার সঙ্গে জীবনের নতুন অধ্যায় শুরু করলেন বাঁধন সাহা,Entertainment
রিসোর্ট বিয়েতে বাঁধন–মনিষার স্পেশাল আয়োজন ছিল চোখে পড়ার মতো,Entertainment
বাঁধনের বিয়ের সাজ নিয়ে নেটিজেনদের মধ্যে আলোচনার ঝড়,Entertainment
সংবর্ধনায় তাঁকে শিল্পীসহ সহকর্মীরা শুভেচ্ছা জানায়,Entertainment
"বাঁধন বলেন পরিবারের চাপ নয়, নিজের ইচ্ছাতেই বিয়ের সিদ্ধান্ত",Entertainment
"দীর্ঘদিন প্রেম নয়, পরিচয় থেকেই মন মিলেছিল বাঁধন–মনিষার",Entertainment
সাতক্ষীরার নিরিবিলি পরিবেশে হয়েছে তাঁদের স্মরণীয় বিয়ের আয়োজন,Entertainment
বিয়ের পরও শুটিং শিডিউল বদলাচ্ছেন না বাঁধন,Entertainment
নতুন ছবিতে ব্যস্ত সময় কাটাচ্ছেন তিনি,Entertainment
বর্তমানে নাটকের পাশাপাশি বিজ্ঞাপনে নিয়মিত দেখা যায় তাঁকে,Entertainment
বিয়ের পর ক্যারিয়ার আরও সিরিয়াসভাবে চালিয়ে যেতে চান বাঁধন,Entertainment
ভক্তরা বাঁধন–মনিষার জুটি দেখে সামাজিকমাধ্যমে শুভেচ্ছা জানাচ্ছেন,Entertainment
সংবর্ধনার স্নিগ্ধ সাজে বাঁধন–মনিষার ছবি সবাইকে মুগ্ধ করেছে,Entertainment
নতুন জীবন শুরুর অনুভূতি ভক্তদের সঙ্গে ভাগ করেছেন বাঁধন,Entertainment
বাঁধনের ক্যারিয়ারে এটি বিশেষ এক সময় বলে মনে করছেন তাঁর সহকর্মীরা,Entertainment
ঠিকানা বাংলাদেশ মুক্তি পেলে বাঁধনের নতুন মাত্রা দেখবে দর্শক,Entertainment
দাফন ছবিতে তাঁর চরিত্র নিয়ে রহস্য ধরে রেখেছেন নির্মাতা,Entertainment
রিয়ালিটি শো থেকে আসা তারকারা এখন বড় পর্দায় প্রতিষ্ঠা পাচ্ছেন—বাঁধন তেমনই একজন,Entertainment
মনিষার পরিবারও বিয়েতে তাঁদের পূর্ণ সমর্থন দিয়েছে,Entertainment
বিয়ের ছবি তুলতে বিশেষ ফটোগ্রাফি টিম ছিল উপস্থিত,Entertainment
বিয়ের আয়োজন ছিল ঘরোয়া কিন্তু আকর্ষণীয়,Entertainment
দুজনের মিলনকে ভক্তরা ‘পারফেক্ট ম্যাচ’ বলে মন্তব্য করেছেন,Entertainment
সংবর্ধনায় বাঁধনের পরনে ছিল ঐতিহ্যবাহী পোশাক,Entertainment
মনিষার লুক নিয়ে প্রশংসায় ভরেছে সামাজিকমাধ্যম,Entertainment
বিয়ে উপলক্ষে সহশিল্পীরা মন্তব্য করেছেন ‘বাঁধন deserves happiness’,Entertainment
বাঁধন জানান মনিষার সাপোর্ট তাঁকে আরও শক্ত করবে ক্যারিয়ারে,Entertainment
বিয়ের খবর জানিয়ে বাঁধন ভক্তদের ভালোবাসার জন্য কৃতজ্ঞতা প্রকাশ করেন,Entertainment
বাঁধন–মনিষার বিয়েকে বিনোদন জগতের বড় সুখবর হিসেবে দেখা হচ্ছে,Entertainment
অভিনয়ে ধারাবাহিকভাবে উন্নতি করছেন বাঁধন সাহা,Entertainment
তাঁর নতুন সিনেমা দুটি দেশে-বিদেশে উৎসবেও পাঠানো হতে পারে,Entertainment
ঠিকানা বাংলাদেশ ছবিতে বাঁধনের চরিত্র ভিন্নমাত্রা আনবে,Entertainment
দাফন ছবিতে তাঁর ভূমিকায় রয়েছে রহস্য ও আবেগময়তা,Entertainment
বিয়ের কারণে শুটিং কয়েকদিন বন্ধ থাকলেও দ্রুত কাজে ফিরছেন তিনি,Entertainment
সংবর্ধনায় সহঅভিনেতারা বলেছেন বাঁধন এখন আরও পরিপূর্ণ,Entertainment
মনিষা–বাঁধন দম্পতির ছবি স্টার জগতেও প্রশংসিত,Entertainment
বাঁধনের ক্যারিয়ারের শুরু ছিল রিয়ালিটি শো থেকে উত্থান—এখন সিনেমার নায়ক,Entertainment
বিয়ের পর পরিবার ও কাজ দুটোই সামলাতে প্রস্তুত তিনি,Entertainment
বিয়েতে দুই পরিবারের ঘনিষ্ঠতা ছিল চোখে পড়ার মতো,Entertainment
বন্ধুবান্ধবের উপস্থিতিতে বিয়ের রাত ছিল আনন্দমুখর,Entertainment
বাঁধন বলেন মনিষা তাঁর জীবনের সেরা সিদ্ধান্ত,Entertainment
ভক্তরা চান শিগগিরই তাঁদের প্রেগনেন্সি শুট দেখতে—মজার মন্তব্যও এসেছে,Entertainment
সংবর্ধনার মঞ্চজুড়ে ছিল রোমান্টিক সজ্জা ও আলো,Entertainment
মনিষার উপস্থিতিতে বাঁধনের আত্মবিশ্বাস যেন আরও বেড়েছে,Entertainment
দুজনই বলেছেন জীবনকে নতুনভাবে শুরু করতে প্রস্তুত তাঁরা,Entertainment
সংবর্ধনায় বলিউডি গান বাজিয়ে করা হয় বিশেষ এনট্রি,Entertainment
বাঁধন–মনিষার বিয়ের ভিডিও ইতোমধ্যে ট্রেন্ড করছে,Entertainment
রিসোর্টে বিয়ের প্রকৃতির মাঝে বিশেষ মুহূর্ত তৈরি করেছে,Entertainment
বাঁধনের বিয়ে শো বিজয়ীর জীবনের নতুন অধ্যায়,Entertainment
আগামী বছর তাঁর দুটি সিনেমা দর্শকদের নতুন চমক দেবে,Entertainment
"নাটক, সিনেমা ও বিজ্ঞাপন—সব ক্ষেত্রেই নিজেকে আরও ভালোভাবে প্রকাশ করতে চান বাঁধন",Entertainment
ভক্তরা মন্তব্য করেছেন তাঁরা এখন বিনোদন জগতের নতুন পছন্দের দম্পতি,Entertainment
বিয়ের পর প্রথম সাক্ষাৎকারেই বাঁধন জানান মনিষা তাঁর শক্তি,Entertainment
সুপারস্টার হওয়ার পথে এই বিয়ে বাঁধনের জীবনে ইতিবাচক প্রভাব আনবে,Entertainment
দর্শকরা চান বিয়ের পরই বাঁধনকে নতুন রোমান্টিক নাটকে দেখতে,Entertainment
শোবিজে নতুন দম্পতি হিসেবে বাঁধন–মনিষার নাম এখন আলোচনায়,Entertainment
অভিনেতা নিলয় আলমগীর বাবা হয়েছেন,Entertainment
নিলয়–তাবাসসুম দম্পতির কন্যাসন্তানের জন্ম,Entertainment
কন্যার নাম রাখা হয়েছে রুশদা মাইমানাহ,Entertainment
রুশদা ও তাঁর মা দুজনই সুস্থ আছেন,Entertainment
নবজাতককে কোলে নিয়ে ছবি পোস্ট করেছেন নিলয়,Entertainment
ফেসবুকে সবার কাছে দোয়া চেয়েছেন নিলয়,Entertainment
সুরা কাহাফ ও ওয়াকিয়া থেকে সন্তানের নাম নেওয়া হয়েছে,Entertainment
রুশদা শব্দের অর্থ হেদায়াতপ্রাপ্ত বা জ্ঞানী,Entertainment
মাইমানাহ অর্থ সঠিক পথের মানুষ,Entertainment
টিভি নাটকের জনপ্রিয় মুখ নিলয়ের ঘর আলো করে এলো কন্যা,Entertainment
তাসনুভা তাবাসসুমও ফেসবুকে পোস্ট দিয়ে খবর জানিয়েছেন,Entertainment
২০২১ সালের জুলাইয়ে নিলয়–তাবাসসুম বিয়ে করেন,Entertainment
ফেসবুকে পরিচয় থেকেই শুরু হয়েছিল তাঁদের সম্পর্কে,Entertainment
পরিবারের সম্মতিতে বিয়ে সম্পন্ন হয়,Entertainment
নিলয়ের বাবা হওয়ার খবরে সহকর্মীরা শুভেচ্ছা জানিয়েছেন,Entertainment
ভক্তরা রুশদার জন্য আশীর্বাদ ও শুভকামনা জানিয়েছেন,Entertainment
নেটিজেনরা নবজাতকের ছবিতে ভালোবাসা জানাচ্ছেন,Entertainment
নিলয়কে নতুন অধ্যায়ের জন্য অভিনন্দন জানাচ্ছেন সহশিল্পীরা,Entertainment
সন্তান জন্মের খবরে নিলয়ের ফেসবুকে উচ্ছ্বাস দেখা যায়,Entertainment
তাবাসসুম সামাজিকমাধ্যমে পরিচিত মুখ,Entertainment
বিভিন্ন ব্র্যান্ডের প্রচারণায় নিয়মিত দেখা যায় তাঁকে,Entertainment
বাবা হওয়ার অনুভূতি ভক্তদের সঙ্গে ভাগ করেছেন নিলয়,Entertainment
নিলয়ের পরিবারে নতুন সদস্য আসায় আনন্দের জোয়ার,Entertainment
শোবিজ অঙ্গন থেকেও শুভেচ্ছায় ভরে গেছে মন্তব্যবক্স,Entertainment
রুশদার নামের ব্যুৎপত্তি প্রশংসা করছেন দর্শকরা,Entertainment
এই সময়ে নাটকে নিলয়ের জনপ্রিয়তা শীর্ষে,Entertainment
কন্যা জন্মের পর সহঅভিনেতারা ব্যক্তিগতভাবে শুভেচ্ছা পাঠিয়েছেন,Entertainment
নিলয়ের পোস্ট কয়েক ঘণ্টায় হাজারো লাইক পেয়েছে,Entertainment
ভক্তরা লিখেছেন নিলয় দারুণ বাবা হবেন,Entertainment
তাবাসসুম জানিয়েছেন মা হওয়া তাঁর জীবনের সেরা মুহূর্ত,Entertainment
নিলয় কন্যাকে কোলে নিয়ে আবেগঘন ছবি শেয়ার করেন,Entertainment
সোশ্যাল মিডিয়ায় নিলয়–তাবাসসুমের ছবিগুলো ভাইরাল,Entertainment
নাটকের শুটিং থেকেও শুভেচ্ছা বার্তা পাচ্ছেন নিলয়,Entertainment
রুশদাকে ঘিরে বড়সড় উদযাপন হতে পারে পরিবারের পক্ষ থেকে,Entertainment
শোবিজ দম্পতিদের মধ্যে এখন আলোচনায় নিলয়–তাবাসসুম,Entertainment
নতুন বাবা হিসেবে নিলয়ের দায়িত্ব বাড়ল বলে মন্তব্য ভক্তদের,Entertainment
রাশেদা অর্থে জ্ঞানী নাম রাখায় প্রশংসা কুড়াচ্ছে দম্পতি,Entertainment
মাইমানাহ শব্দের অর্থ নিয়ে আগ্রহ দেখাচ্ছেন নেটিজেনরা,Entertainment
২০২১ সালের বিয়ের ছবি আবার নতুন করে ঘুরে বেড়াচ্ছে সামাজিকমাধ্যমে,Entertainment
নতুন কন্যাকে নিয়ে নিলয়ের দিনগুলো আরও ব্যস্ত হতে পারে,Entertainment
মায়ের যত্নে তাবাসসুমকে পাশে পাচ্ছেন নিলয়,Entertainment
সন্তান জন্মের আনন্দে পরিবারের সবাই উচ্ছ্বসিত,Entertainment
বাবা হওয়ার পর নিলয়ের জীবনে নতুন অধ্যায় শুরু হলো,Entertainment
শোবিজ দুনিয়ায় নিলয়ের এই খুশির খবর দ্রুত ছড়িয়ে পড়েছে,Entertainment
সন্তান জন্মের পর তাবাসসুম ভক্তদের কাছে দোয়া চেয়েছেন,Entertainment
নবজাতকের নামকরণ নিয়ে ইতিবাচক আলোচনা চলছে,Entertainment
নেটদুনিয়ায় রুশদার আদুরে ছবি সাড়া ফেলেছে,Entertainment
শুটিং সেট থেকে নিলয়কে অভিনন্দন জানিয়েছেন সহশিল্পীরা,Entertainment
নতুন বাবা নিলয় কন্যাকে দেখে আপ্লুত,Entertainment
তাসনুভার সন্তানজন্মের খবর মিডিয়াতে আলোচনার জন্ম দিয়েছে,Entertainment
তাবাসসুম জানিয়েছেন মা–মেয়ে দুজনই ভালো আছেন,Entertainment
নবজাতককে নিয়ে নিলয়ের পোস্ট দ্রুত ভাইরাল হয়েছে,Entertainment
দর্শকরা মন্তব্য করছেন—নিলয়ের কন্যা খুব ভাগ্যবতী হবে,Entertainment
কন্যাকে স্বাগত জানাতে নিলয়ের পরিবার বিশেষ প্রস্তুতি নিয়েছিল,Entertainment
বাবা হওয়ার মুহূর্তটা জীবনের সেরা উপহার বলে মনে করছেন নিলয়,Entertainment
টিভির জনপ্রিয় মুখ হওয়ার পাশাপাশি এবার পরিবারেও নিলয়ের নতুন ভূমিকা,Entertainment
রুশদার জন্য সুন্দর দোয়া বার্তায় ভরে গেছে সামাজিকমাধ্যম,Entertainment
শোবিজে আলোচিত নতুন বাবা–মা নিলয়–তাসনুভা,Entertainment
নিলয়ের ক্যারিয়ারের পাশাপাশি ব্যক্তিজীবনও নতুন মোড় নিল,Entertainment
কন্যার জন্মদিন নিয়ে ভক্তরা আগাম পরিকল্পনার মজার মন্তব্য করছেন,Entertainment
সন্তান নিয়ে শিগগিরই নতুন ফটোশুট করতে পারেন দম্পতি,Entertainment
ভক্তরা লিখছেন—রুশদা হবে তার বাবার মতোই প্রতিভাবান,Entertainment
টেলিভিশন তারকা নিলয়ের ঘর আলো করে এসেছে নতুন প্রাণ,Entertainment
নবজাতকের কারণে পারিবারিক পরিবেশে আনন্দের উচ্ছ্বাস,Entertainment
নিলয় কন্যার নামের উৎস ভক্তদের সঙ্গে শেয়ার করেছেন,Entertainment
রুশদার জন্মদিনে বিশেষ আয়োজন করতে পারেন তাঁরা,Entertainment
বাবা হিসেবে প্রথম অনুভূতি নিয়ে লাইভ করতে পারেন নিলয়,Entertainment
শোবিজ অঙ্গনে নিলয়ের এই খুশির খবর ইতিবাচক আলোচনা তৈরি করেছে,Entertainment
কন্যার জন্মে সহকর্মীরা লিখেছেন—বাবা নিলয়কে অভিনন্দন,Entertainment
তাবাসসুম জানান মা হওয়ার অনুভূতি ভাষায় বোঝানো যায় না,Entertainment
রুশদাকে ঘিরে ফেসবুকে চলছে শুভেচ্ছার বন্যা,Entertainment
নিলয় জানান কন্যা তাঁর জীবনের আলো হয়ে এসেছে,Entertainment
পরিবার–বন্ধুরা হাসপাতালে এসে নবজাতককে দেখেছেন,Entertainment
এই দম্পতির প্যারেন্টিং জার্নি এখন থেকেই আলোচনার বিষয়,Entertainment
কন্যার জন্মে ভক্তরা লিখছেন—শুভকামনা রুশদার জন্য,Entertainment
নেটিজেনরা বলছেন—নিলয় এখন সম্পূর্ণ মানুষ,Entertainment
শোবিজে নিলয়ের ব্যক্তিজীবনের এই সুখবর সবার দিন করে দিয়েছে,Entertainment
সন্তান এলে জীবন বদলে যায়—এমন মন্তব্যও এসেছে ভক্তদের,Entertainment
পিতৃত্বের নতুন অধ্যায় নিয়ে নিলয় অত্যন্ত আবেগাপ্লুত,Entertainment
"তাবাসসুম জানান—আল্লাহর কাছে শুকরিয়া, সব ঠিকঠাক হয়েছে",Entertainment
রুশদাকে নিয়ে দম্পতির প্রথম ফ্যামিলি ফটো অপেক্ষায় ভক্তরা,Entertainment
কন্যার সঙ্গে নিলয়ের ছবি মিডিয়াতেও শিরোনাম হয়েছে,Entertainment
রুশদার জন্মে সহকর্মীরা বলছেন—নতুন তারকা এসেছে শোবিজ পরিবারে,Entertainment
নিলয় জানিয়েছেন—কন্যাকে দেখে মনে হয়েছে আমি সম্পূর্ণ,Entertainment
কন্যাকে ঘিরে পরিবার এখন উৎসবের আবহে,Entertainment
রুশদা নামটি শোবিজে এখন আলোচিত,Entertainment
ভক্তরা আশা করছেন নিলয় শিগগিরই কন্যাকে নিয়ে ভিডিও শেয়ার করবেন,Entertainment
দর্শকেরা নিলয়ের এই খুশিতে তাকে আগলে রাখছেন,Entertainment
বাবা হওয়ার অনুভূতিকে নিলয় বলেছেন—এটাই জীবনের সেরা মুহূর্ত,Entertainment
শোবিজ দম্পতি নিলয়–তাসনুভার জীবনে নতুন আলো এসেছে,Entertainment
সেলিম হায়দার ক্যানসারে আক্রান্ত হয়ে মারা গেছেন,Entertainment
৬৯ বছর বয়সে শেষ নিঃশ্বাস ত্যাগ করলেন গিটারিস্ট সেলিম হায়দার,Entertainment
ফিডব্যাক ব্যান্ডের প্রতিষ্ঠাতা সদস্য ছিলেন সেলিম হায়দার,Entertainment
মাসখানেক আগে তাঁর প্রোস্টেট ক্যানসার ধরা পড়ে,Entertainment
চিকিৎসাধীন অবস্থায় ঢাকার হাসপাতালে মৃত্যু হয় তাঁর,Entertainment
৩১ অক্টোবর হাসপাতালে ভর্তি হয়েছিলেন সেলিম হায়দার,Entertainment
২৪ নভেম্বর হাসপাতাল থেকে বাসায় ফেরেন তিনি,Entertainment
২৭ নভেম্বর আবার হাসপাতালে নেওয়ার পর মারা যান সেলিম হায়দার,Entertainment
ফোয়াদ নাসের তাঁর মৃত্যুর খবর নিশ্চিত করেছেন,Entertainment
ফিডব্যাকের ‘এইদিন চিরদিন রবে’ সেলিম হায়দারের সংগীতায়োজন,Entertainment
‘ঐ দূর থেকে দূরে’ গানটিও সেলিম হায়দারের কাজ,Entertainment
সেলিম হায়দার লিড গিটারিস্ট হিসেবে দেশব্যাপী পরিচিত ছিলেন,Entertainment
"বেজ, রিদম গিটার, ড্রাম ও কিবোর্ডেও দক্ষ ছিলেন তিনি",Entertainment
প্রায় সব বড় শিল্পীর সঙ্গে কাজ করেছেন সেলিম হায়দার,Entertainment
হাতিরপুল পুকুরপাড় মসজিদে জানাজা হবে তাঁর,Entertainment
আজিমপুর কবরস্থানে সমাহিত করা হবে গিটারিস্টকে,Entertainment
সংগীতাঙ্গনে শোকের ছায়া নেমে এসেছে তাঁর মৃত্যুতে,Entertainment
রুনা লায়লা সেলিম হায়দারের মৃত্যুতে আবেগঘন শোক প্রকাশ করেন,Entertainment
রুনা লায়লার কনসার্টে ৩০ বছরের বেশি সময় বাজিয়েছেন তিনি,Entertainment
রুনা লায়লা লিখেছেন—বাংলাদেশ এক প্রতিভাবান শিল্পীকে হারাল,Entertainment
বিশ্বজুড়ে কনসার্টে একসঙ্গে পারফর্ম করেছিলেন তাঁরা,Entertainment
সেলিম হায়দারের সংগীতজীবন ছিল ৫১ বছরের দীর্ঘ পথচলা,Entertainment
সংগীতজগতে তাঁর অবদান অনন্য বলে মন্তব্য সহকর্মীদের,Entertainment
শিল্পীরা বলছেন—সেলিম হায়দার ছিলেন এক কিংবদন্তি গিটারিস্ট,Entertainment
নতুন প্রজন্মের বহু শিল্পী তাঁর সংগীত থেকে অনুপ্রাণিত,Entertainment
গিটার বাজানোর স্বতন্ত্র স্টাইলের জন্য তিনি পরিচিত ছিলেন,Entertainment
তাঁর হাতের গিটারে অনেক জনপ্রিয় গান তৈরি হয়েছে,Entertainment
বাংলাদেশি ব্যান্ড সংগীতে সেলিম হায়দারের অবদান স্মরণীয়,Entertainment
সংগীত পরিচালনায়ও দক্ষতা দেখিয়েছেন তিনি,Entertainment
দেশের ব্যান্ড সংস্কৃতিতে তাঁর বড় অবদান রয়েছে,Entertainment
শিল্পীরা জানাচ্ছেন—সেলিম হায়দার ছিলেন অত্যন্ত নিবেদিতপ্রাণ,Entertainment
প্রতিটি গানে মন দিয়ে কাজ করতেন তিনি,Entertainment
রুনা লায়লা বলছেন—প্রতিটি সুর তাঁর মুখস্থ ছিল,Entertainment
দীর্ঘদিন অসুস্থতার সঙ্গে লড়াই করেছেন সেলিম হায়দার,Entertainment
সেলিম হায়দারের মৃত্যুতে সামাজিকমাধ্যমে শোকের ঢল,Entertainment
ভক্তরা লিখছেন—বাংলাদেশ এক সঙ্গীতগুরু হারাল,Entertainment
কনসার্ট মঞ্চে তাঁর উপস্থিতি ভীষণ প্রভাবশালী ছিল,Entertainment
অনেক শিল্পীর অ্যালবামে তিনি গিটার বাজিয়েছেন,Entertainment
সংগীতের প্রতি তাঁর ভালোবাসা ছিল আজীবন,Entertainment
তাঁর বাজানো গিটার অনেকের স্মৃতিতে অমলিন থাকবে,Entertainment
সংগীতের মানুষ হিসেবে তাঁর আচরণ ছিল অনন্য,Entertainment
দেশের প্রতিটি গিটারের গল্পে তাঁর নাম যুক্ত থাকবে,Entertainment
ফিডব্যাক ব্যান্ডের সোনালি দিনগুলোর অংশ ছিলেন তিনি,Entertainment
শিল্পীরা বলেছেন—তিনি ছিলেন এক সাইলেন্ট জিনিয়াস,Entertainment
তাঁর মৃত্যুতে দেশীয় ব্যান্ড সংগীত বড় ক্ষতি হলো,Entertainment
নতুন প্রজন্মের গিটারিস্টদের কাছে ছিলেন অনুপ্রেরণা,Entertainment
তাঁর শিক্ষায় বেড়ে উঠেছেন বহু তরুণ গিটারিস্ট,Entertainment
ব্যান্ড সংগীতের ইতিহাসে তাঁর নাম অমর হয়ে থাকবে,Entertainment
রুনা লায়লা বারবার খোঁজ নিতেন তাঁর অসুস্থতার সময়ে,Entertainment
শিল্পীরা জানাচ্ছেন—তিনি ছিলেন ভীষণ ভদ্র ও সংযত,Entertainment
তাঁর গানের সুর হৃদয় ছুঁয়ে যেত,Entertainment
বাংলাদেশি গিটার সংগীতে তিনি ছিলেন এক মাইলফলক,Entertainment
দেশব্যাপী কনসার্টে নিয়মিত পারফর্ম করেছেন সেলিম হায়দার,Entertainment
সেলিম হায়দারের ব্যক্তিত্বে ছিল বিনয়ের ছাপ,Entertainment
তাঁর মৃত্যু সংগীতাঙ্গনে গভীর শূন্যতা তৈরি করেছে,Entertainment
শিল্পীরা বলছেন—গিটারের সঙ্গে তাঁর সম্পর্ক ছিল আত্মার,Entertainment
ভক্তরা তাঁর কাজগুলো নতুন করে শেয়ার করছেন,Entertainment
রুনা লায়লা স্মৃতিচারণে বলেছেন—অগণিত মুহূর্ত আছে তাঁদের,Entertainment
সংগীতজগৎ আজ শোকাহত তাঁর প্রয়াণে,Entertainment
তিনি ছিলেন ব্যান্ডের সুরের কারিগর,Entertainment
লিড গিটারে তাঁর টেকনিক ছিল অনন্য,Entertainment
দেশের ব্যান্ড গানকে জনপ্রিয় করতে বড় ভূমিকা রেখেছেন,Entertainment
অনেক আদি ব্যান্ড গানেই গিটার দিয়েছেন সেলিম হায়দার,Entertainment
রুনা লায়লা বলেন—তিনি ছিলেন আমার দলের অংশ,Entertainment
